YEAR,COUNTY_DISTRICT_CODE,DROPOUT_9_12_TOTAL,DROPOUT_9_12_TOTAL_RATE,DROPOUT_9_12_ASIAN_RATE,DROPOUT_9_12_BLACK_RATE,DROPOUT_9_12_HISPANIC_RATE,DROPOUT_9_12_INDIAN_RATE,DROPOUT_9_12_MULTIRACIAL_RATE,DROPOUT_9_12_WHITE_RATE,DROPOUT_9_12_MALE_RATE,DROPOUT_9_12_FEMALE_RATE
2008,88073,0,0,0,0,0,0,0,0,0,0
2008,88075,0,0,0,0,0,0,0,0,0,0
2008,88080,6,3,0,0,0,0,0,3.1,0,0
2008,88081,36,4.8,0,6.5,0,0,0,4.6,5.3,4.3
2008,89077,0,0,0,0,0,0,0,0,0,0
2008,89080,5,1.1,0,0,0,0,0,1.2,0,0
2008,89087,0,0,0,0,0,0,0,0,0,0
2008,89088,0,0,0,0,0,0,0,0,0,0
2008,89089,15,3,0,0,0,0,0,2.8,2.5,3.5
2008,90075,0,0,0,0,0,0,0,0,0,0
2008,90076,0,0,0,0,0,0,0,0,0,0
2008,90077,0,0,0,0,0,0,0,0,0,0
2008,90078,0,0,0,0,0,0,0,0,0,0
2008,91091,0,0,0,0,0,0,0,0,0,0
2008,91092,30,6,0,0,0,0,0,6.1,3.8,8
2008,91093,0,0,0,0,0,0,0,0,0,0
2008,91095,0,0,0,0,0,0,0,0,0,0
2008,92087,185,3,0,2.7,5.5,0,0,3.1,3.1,2.9
2008,92088,128,2.1,0,3.4,0,0,0,2,2.2,2
2008,92089,59,2,0,2.8,0,0,0,1.9,2.6,1.3
2008,92090,8,0.4,0,0,0,0,0,0.3,0,0
2008,92091,10,2.5,0,0,0,0,0,2.6,0,0
2008,93120,5,3.6,0,0,0,0,0,3.6,0,0
2008,93121,0,0,0,0,0,0,0,0,0,0
2008,93123,11,7.7,0,0,0,0,0,7.1,7.9,7.4
2008,93124,5,3,0,0,0,0,0,3.1,0,0
2008,94076,6,3.3,0,0,0,0,0,3.3,0,0
2008,94078,30,2.7,0,0,0,0,0,2.8,2.6,2.8
2008,94083,77,8.2,0,0,0,0,0,8.4,7.7,8.6
2008,94086,5,0.9,0,0,0,0,0,0,0,0
2008,94087,9,3.1,0,0,0,0,0,3.1,0,0
2008,95059,23,3,0,0,0,0,0,3.1,2.6,3.6
2008,96088,107,1.6,0,1.6,0,0,0,1.6,1.9,1.2
2008,96089,68,1.5,0,1.8,0,0,0,0.7,1.8,1.3
2008,96090,42,2.4,0,2.7,0,0,0,2.5,2.7,2.1
2008,96091,94,1.3,0,2.6,0,0,0,1.1,1.4,1.1
2008,96092,27,1.6,0,2.2,0,0,0,1.4,1.7,1.4
2008,96093,23,1.2,0,0,0,0,0,1.1,1.8,0.5
2008,96094,108,2.8,0,4.9,0,0,0,2.4,3.1,2.5
2008,96095,128,2.1,0,3.7,0,0,0,1.8,2.3,1.8
2008,96098,26,2.9,0,0,0,0,0,3.2,3.4,2.5
2008,96099,12,2.1,0,0,0,0,0,1.6,0,0
2008,96101,0,0,0,0,0,0,0,0,0,0
2008,96102,0,0,0,0,0,0,0,0,0,0
2008,96103,35,6.7,0,0,0,0,0,8.4,6.5,7
2008,96104,34,3.4,0,3.4,0,0,0,0,4.7,2.2
2008,96106,11,0.6,0,1.5,0,0,0,0.5,0,0
2008,96107,11,3.1,0,3.6,0,0,0,2.9,3.4,2.9
2008,96109,62,4.6,0,4.6,0,0,0,0,5.9,3.3
2008,96110,92,4.4,0,3.3,8.5,0,0,4.9,5.3,3.5
2008,96111,0,0,0,0,0,0,0,0,0,0
2008,96112,53,3.6,0,3.8,0,0,0,0,4.3,2.8
2008,96113,0,0,0,0,0,0,0,0,0,0
2008,96114,11,0.8,0,2,0,0,0,0,0,0
2008,96115,16,8.9,0,8.9,0,0,0,0,10,7.5
2008,96119,71,3.7,0,3.9,0,0,0,3.1,3.7,3.6
2008,96121,0,0,0,0,0,0,0,0,0,0
2008,97116,0,0,0,0,0,0,0,0,0,0
2008,97118,0,0,0,0,0,0,0,0,0,0
2008,97119,0,0,0,0,0,0,0,0,0,0
2008,97122,0,0,0,0,0,0,0,0,0,0
2008,97127,0,0,0,0,0,0,0,0,0,0
2008,97129,41,4.6,0,0,8.1,0,0,4.6,5.2,4
2008,97130,6,4,0,0,0,0,0,4.6,0,0
2008,97131,0,0,0,0,0,0,0,0,0,0
2008,98080,0,0,0,0,0,0,0,0,0,0
2008,99078,0,0,0,0,0,0,0,0,0,0
2008,99082,7,3.3,0,0,0,0,0,3.3,0,0
2008,100059,5,1.5,0,0,0,0,0,1.5,0,0
2008,100060,0,0,0,0,0,0,0,0,0,0
2008,100061,14,4.3,0,0,0,0,0,4.1,4.2,4.4
2008,100062,0,0,0,0,0,0,0,0,0,0
2008,100063,15,1.4,0,1.3,0,0,0,1.3,1.7,1.1
2008,100064,0,0,0,0,0,0,0,0,0,0
2008,100065,0,0,0,0,0,0,0,0,0,0
2008,101105,0,0,0,0,0,0,0,0,0,0
2008,101107,0,0,0,0,0,0,0,0,0,0
2008,102081,0,0,0,0,0,0,0,0,0,0
2008,102085,7,2.7,0,0,0,0,0,2.8,0,0
2008,103127,0,0,0,0,0,0,0,0,0,0
2008,103128,0,0,0,0,0,0,0,0,0,0
2008,103129,0,0,0,0,0,0,0,0,0,0
2008,103130,0,0,0,0,0,0,0,0,0,0
2008,103131,7,2.6,0,0,0,0,0,2.6,0,0
2008,103132,23,4,0,0,0,0,0,4,4.4,3.6
2008,103135,8,4.9,0,0,0,0,0,4.7,0,0
2008,104041,0,0,0,0,0,0,0,0,0,0
2008,104042,6,4.2,0,0,0,0,0,4.3,0,0
2008,104043,5,2.2,0,0,0,0,0,0,0,0
2008,104044,16,2.4,0,0,0,0,0,2.4,2.4,2.4
2008,104045,5,1.8,0,0,0,0,0,0,0,0
2008,105123,0,0,0,0,0,0,0,0,0,0
2008,105124,8,4.1,0,0,0,0,0,3.6,0,0
2008,105125,0,0,0,0,0,0,0,0,0,0
2008,106001,0,0,0,0,0,0,0,0,0,0
2008,106002,0,0,0,0,0,0,0,0,0,0
2008,106003,0,0,0,0,0,0,0,0,0,0
2008,106004,23,1.7,0,0,5.7,0,0,1.3,2.3,1
2008,106005,5,1.2,0,0,0,0,0,0,0,0
2008,106006,0,0,0,0,0,0,0,0,0,0
2008,106008,0,0,0,0,0,0,0,0,0,0
2008,107151,0,0,0,0,0,0,0,0,0,0
2008,107152,12,3.1,0,0,0,0,0,3.2,0,0
2008,107153,0,0,0,0,0,0,0,0,0,0
2008,107154,5,1.8,0,0,0,0,0,1.8,0,0
2008,107155,10,4,0,0,0,0,0,4.1,0,0
2008,107156,0,0,0,0,0,0,0,0,0,0
2008,107158,0,0,0,0,0,0,0,0,0,0
2008,108142,20,2.7,0,0,0,0,0,2.8,3.2,2.1
2008,108143,0,0,0,0,0,0,0,0,0,0
2008,108144,0,0,0,0,0,0,0,0,0,0
2008,108147,0,0,0,0,0,0,0,0,0,0
2008,109002,24,5.4,0,0,0,0,0,5.8,3.4,7.7
2008,109003,31,3.1,0,0,0,0,0,2.9,1.9,4.6
2008,110014,0,0,0,0,0,0,0,0,0,0
2008,110029,19,2.6,0,0,0,0,0,2.6,3.3,2.1
2008,110030,0,0,0,0,0,0,0,0,0,0
2008,110031,11,7.2,0,0,0,0,0,7.3,0,0
2008,111086,9,3.7,0,0,0,0,0,3.6,0,0
2008,111087,8,2.5,0,0,0,0,0,2.6,0,0
2008,112099,0,0,0,0,0,0,0,0,0,0
2008,112101,0,0,0,0,0,0,0,0,0,0
2008,112102,27,2.9,0,0,0,0,0,2.9,2.7,3
2008,112103,18,7.2,0,0,0,0,0,7.1,0,0
2008,113001,0,0,0,0,0,0,0,0,0,0
2008,114112,0,0,0,0,0,0,0,0,0,0
2008,114113,6,3,0,0,0,0,0,3.1,0,0
2008,114114,6,1.2,0,0,0,0,0,1.2,0,0
2008,114115,0,0,0,0,0,0,0,0,0,0
2008,114116,0,0,0,0,0,0,0,0,0,0
2008,115115,1197,13.9,7.2,14.1,21.6,0,0,12.1,15.6,12.3
2008,115414,0,0,0,0,0,0,0,0,0,0
2008,115901,0,0,0,0,0,0,0,0,0,0
2008,115902,0,0,0,0,0,0,0,0,0,0
2008,115903,0,0,0,0,0,0,0,0,0,0
2008,115904,0,0,0,0,0,0,0,0,0,0
2008,115905,0,0,0,0,0,0,0,0,0,0
2008,115906,0,0,0,0,0,0,0,0,0,0
2008,115907,0,0,0,0,0,0,0,0,0,0
2008,115908,0,0,0,0,0,0,0,0,0,0
2008,115909,0,0,0,0,0,0,0,0,0,0
2008,115910,234,74.4,0,74.2,0,0,0,0,65.8,82.9
2008,115911,0,0,0,0,0,0,0,0,0,0
2008,201201,6,1.3,0,0,0,0,0,1.4,0,0
2008,347347,0,0,0,0,0,0,0,0,0,0
2008,401401,0,0,0,0,0,0,0,0,0,0
2009,1090,0,0,0,0,0,0,0,0,0,0
2009,1091,31,4,0,0,0,0,0,4.1,5,2.8
2009,1092,0,0,0,0,0,0,0,0,0,0
2009,2089,0,0,0,0,0,0,0,0,0,0
2009,2090,0,0,0,0,0,0,0,0,0,0
2009,2097,19,2.5,0,0,0,0,0,2.6,2.4,2.6
2009,3031,0,0,0,0,0,0,0,0,0,0
2009,3032,0,0,0,0,0,0,0,0,0,0
2009,3033,0,0,0,0,0,0,0,0,0,0
2009,4106,0,0,0,0,0,0,0,0,0,0
2009,4109,0,0,0,0,0,0,0,0,0,0
2009,4110,31,3.8,0,8.1,22.7,0,0,2.7,3.8,3.8
2009,5120,0,0,0,0,0,0,0,0,0,0
2009,5121,6,2.6,0,0,0,0,0,2.8,0,0
2009,5122,0,0,0,0,0,0,0,0,0,0
2009,5123,9,1.4,0,0,0,0,0,1.5,0,0
2009,5124,11,5.1,0,0,0,0,0,6.3,0,0
2009,5127,0,0,0,0,0,0,0,0,0,0
2009,5128,13,2.2,0,0,0,0,0,2.1,1.8,2.5
2009,6101,0,0,0,0,0,0,0,0,0,0
2009,6103,0,0,0,0,0,0,0,0,0,0
2009,6104,28,7.2,0,0,0,0,0,6.7,5.8,8.6
2009,7121,0,0,0,0,0,0,0,0,0,0
2009,7122,0,0,0,0,0,0,0,0,0,0
2009,7123,8,3.5,0,0,0,0,0,3.6,0,0
2009,7124,8,6.7,0,0,0,0,0,7,0,0
2009,7125,0,0,0,0,0,0,0,0,0,0
2009,7126,0,0,0,0,0,0,0,0,0,0
2009,7129,17,5.3,0,0,0,0,0,5.8,5.6,5
2009,8106,0,0,0,0,0,0,0,0,0,0
2009,8107,20,5.2,0,0,0,0,0,5.4,4.3,6.2
2009,8111,14,5.1,0,0,0,0,0,5.1,6.2,4.1
2009,9077,6,3.1,0,0,0,0,0,2.6,0,0
2009,9078,0,0,0,0,0,0,0,0,0,0
2009,9079,0,0,0,0,0,0,0,0,0,0
2009,9080,0,0,0,0,0,0,0,0,0,0
2009,10087,11,2.5,0,0,0,0,0,2.6,0,0
2009,10089,17,4.4,0,0,0,0,0,4.6,6.4,2.5
2009,10090,0,0,0,0,0,0,0,0,0,0
2009,10091,14,3.6,0,0,0,0,0,3.6,2.8,4.5
2009,10092,7,3.6,0,0,0,0,0,2.7,0,0
2009,10093,220,4.2,0,7.9,6.3,0,0,3.2,4.5,3.8
2009,11076,9,3.7,0,0,0,0,0,3.8,0,0
2009,11078,0,0,0,0,0,0,0,0,0,0
2009,11079,0,0,0,0,0,0,0,0,0,0
2009,11082,85,2.4,0,3.6,5,0,0,2.2,2.8,2.1
2009,12108,7,3.8,0,0,0,0,0,4.1,0,0
2009,12109,98,8.2,0,14.4,0,0,0,7.6,7.8,8.5
2009,12110,12,4.1,0,0,0,0,0,4.1,0,0
2009,13054,0,0,0,0,0,0,0,0,0,0
2009,13055,6,2.3,0,0,0,0,0,2.3,0,0
2009,13057,0,0,0,0,0,0,0,0,0,0
2009,13058,0,0,0,0,0,0,0,0,0,0
2009,13059,0,0,0,0,0,0,0,0,0,0
2009,13060,0,0,0,0,0,0,0,0,0,0
2009,13061,0,0,0,0,0,0,0,0,0,0
2009,13062,0,0,0,0,0,0,0,0,0,0
2009,14126,9,1.8,0,0,0,0,0,1.9,0,0
2009,14127,14,6,0,0,0,0,0,5.8,0,0
2009,14129,54,7.7,0,10.7,0,0,0,7.4,7.1,8.4
2009,14130,5,1.6,0,0,0,0,0,1.6,0,0
2009,14400,0,0,0,0,0,0,0,0,0,0
2009,15001,0,0,0,0,0,0,0,0,0,0
2009,15002,70,5.1,0,0,0,0,0,4.9,5.7,4.5
2009,15003,0,0,0,0,0,0,0,0,0,0
2009,15004,0,0,0,0,0,0,0,0,0,0
2009,16090,48,3.1,0,0,0,0,0,2.9,3.4,2.8
2009,16092,0,0,0,0,0,0,0,0,0,0
2009,16094,0,0,0,0,0,0,0,0,0,0
2009,16096,71,5.5,0,7.8,0,0,0,4.5,5.9,5.2
2009,16097,0,0,0,0,0,0,0,0,0,0
2009,17121,0,0,0,0,0,0,0,0,0,0
2009,17122,0,0,0,0,0,0,0,0,0,0
2009,17124,0,0,0,0,0,0,0,0,0,0
2009,17125,7,2.4,0,0,0,0,0,2.6,0,0
2009,17126,0,0,0,0,0,0,0,0,0,0
2009,18047,17,7.4,0,0,0,0,0,7.1,7.1,7.8
2009,18050,0,0,0,0,0,0,0,0,0,0
2009,19139,5,2.6,0,0,0,0,0,2.7,0,0
2009,19140,0,0,0,0,0,0,0,0,0,0
2009,19142,47,2.7,0,0,0,0,0,2.8,2.8,2.6
2009,19144,0,0,0,0,0,0,0,0,0,0
2009,19147,0,0,0,0,0,0,0,0,0,0
2009,19148,15,2.2,0,0,0,0,0,2,2.3,2
2009,19149,26,3,0,0,0,0,0,2.8,2.8,3.3
2009,19150,0,0,0,0,0,0,0,0,0,0
2009,19151,5,3,0,0,0,0,0,3,0,0
2009,19152,52,3.7,0,0,0,0,0,4.1,4.4,3
2009,20001,13,4,0,0,0,0,0,4,4.6,3.4
2009,20002,11,3,0,0,0,0,0,3.1,0,0
2009,21148,0,0,0,0,0,0,0,0,0,0
2009,21149,0,0,0,0,0,0,0,0,0,0
2009,21150,0,0,0,0,0,0,0,0,0,0
2009,21151,0,0,0,0,0,0,0,0,0,0
2009,22088,0,0,0,0,0,0,0,0,0,0
2009,22089,33,2.2,0,0,0,0,0,2.2,1.9,2.4
2009,22090,7,3.6,0,0,0,0,0,3.6,0,0
2009,22091,0,0,0,0,0,0,0,0,0,0
2009,22092,0,0,0,0,0,0,0,0,0,0
2009,22093,56,3.8,0,0,0,0,0,3.6,3.4,4.2
2009,22094,6,3,0,0,0,0,0,3.1,0,0
2009,23096,0,0,0,0,0,0,0,0,0,0
2009,23099,0,0,0,0,0,0,0,0,0,0
2009,23101,11,3.2,0,0,0,0,0,3.3,0,0
2009,24086,11,0.8,0,0,0,0,0,0.9,0,0
2009,24087,15,2.3,0,0,0,0,0,2.4,2,2.6
2009,24089,49,6.1,0,0,0,0,0,6,6.8,5.2
2009,24090,75,2.6,0,5.8,5.1,0,0,2.1,3,2.2
2009,24091,0,0,0,0,0,0,0,0,0,0
2009,24093,176,2.5,2,2.5,3.1,0,0,2.5,2.5,2.6
2009,25001,12,2.3,0,0,0,0,0,1.7,2.5,2
2009,25002,18,6,0,0,0,0,0,4.2,5.7,6.4
2009,25003,5,1.9,0,0,0,0,0,2.2,0,0
2009,26001,0,0,0,0,0,0,0,0,0,0
2009,26002,0,0,0,0,0,0,0,0,0,0
2009,26005,7,2.7,0,0,0,0,0,2.8,0,0
2009,26006,101,3.9,0,6.7,7.2,0,0,3.2,4.8,3
2009,27055,0,0,0,0,0,0,0,0,0,0
2009,27056,0,0,0,0,0,0,0,0,0,0
2009,27057,0,0,0,0,0,0,0,0,0,0
2009,27058,0,0,0,0,0,0,0,0,0,0
2009,27059,0,0,0,0,0,0,0,0,0,0
2009,27061,18,2.9,0,0,0,0,0,2.8,2.6,3.2
2009,28101,18,5.8,0,0,0,0,0,5.9,3.7,8
2009,28102,27,7.1,0,0,0,0,0,7.5,8.9,5.5
2009,28103,19,6.7,0,0,0,0,0,6.5,4.4,9
2009,29001,0,0,0,0,0,0,0,0,0,0
2009,29002,0,0,0,0,0,0,0,0,0,0
2009,29003,0,0,0,0,0,0,0,0,0,0
2009,29004,0,0,0,0,0,0,0,0,0,0
2009,30093,19,3.9,0,0,0,0,0,4,4.1,3.7
2009,31116,0,0,0,0,0,0,0,0,0,0
2009,31117,0,0,0,0,0,0,0,0,0,0
2009,31118,0,0,0,0,0,0,0,0,0,0
2009,31121,7,3.5,0,0,0,0,0,3.6,0,0
2009,31122,0,0,0,0,0,0,0,0,0,0
2009,32054,0,0,0,0,0,0,0,0,0,0
2009,32055,5,2.7,0,0,0,0,0,2.7,0,0
2009,32056,6,13.8,0,0,0,0,0,13.8,0,0
2009,32058,0,0,0,0,0,0,0,0,0,0
2009,33090,6,0.9,0,0,0,0,0,1,0,0
2009,33091,0,0,0,0,0,0,0,0,0,0
2009,33092,0,0,0,0,0,0,0,0,0,0
2009,33093,0,0,0,0,0,0,0,0,0,0
2009,33094,0,0,0,0,0,0,0,0,0,0
2009,34121,0,0,0,0,0,0,0,0,0,0
2009,34122,0,0,0,0,0,0,0,0,0,0
2009,34124,0,0,0,0,0,0,0,0,0,0
2009,35092,0,0,0,0,0,0,0,0,0,0
2009,35093,10,5.2,0,0,0,0,0,5.2,0,0
2009,35094,0,0,0,0,0,0,0,0,0,0
2009,35097,5,5,0,0,0,0,0,6.3,0,0
2009,35098,13,6,0,0,0,0,0,7.6,6.2,5.8
2009,35099,0,0,0,0,0,0,0,0,0,0
2009,35102,56,11.6,0,19.6,0,0,0,8.3,11.9,11.4
2009,36123,0,0,0,0,0,0,0,0,0,0
2009,36126,45,4.1,0,0,0,0,0,4.1,4.7,3.5
2009,36131,33,3.5,0,0,0,0,0,3.6,4.5,2.5
2009,36133,0,0,0,0,0,0,0,0,0,0
2009,36134,0,0,0,0,0,0,0,0,0,0
2009,36135,0,0,0,0,0,0,0,0,0,0
2009,36136,22,2.5,0,0,0,0,0,2.6,2.7,2.3
2009,36137,19,2.4,0,0,0,0,0,2.4,3.3,1.5
2009,36138,0,0,0,0,0,0,0,0,0,0
2009,36139,36,2.4,0,0,0,0,0,2.3,2.6,2.1
2009,37037,16,2.5,0,0,0,0,0,2.5,3.5,1.5
2009,37039,8,1.9,0,0,0,0,0,1.9,0,0
2009,38044,5,4.6,0,0,0,0,0,4.9,0,0
2009,38045,0,0,0,0,0,0,0,0,0,0
2009,38046,0,0,0,0,0,0,0,0,0,0
2009,39133,12,0.9,0,0,0,0,0,1,0,0
2009,39134,35,3.3,0,0,0,0,0,3.2,4.7,1.7
2009,39135,5,1.9,0,0,0,0,0,1.9,0,0
2009,39136,0,0,0,0,0,0,0,0,0,0
2009,39137,0,0,0,0,0,0,0,0,0,0
2009,39139,8,1.2,0,0,0,0,0,1.2,0,0
2009,39141,361,5,0,7.7,6.4,11.7,0,4.8,5.8,4.2
2009,39142,13,3.7,0,0,0,0,0,3.9,4,3.5
2009,40100,0,0,0,0,0,0,0,0,0,0
2009,40101,0,0,0,0,0,0,0,0,0,0
2009,40103,0,0,0,0,0,0,0,0,0,0
2009,40104,0,0,0,0,0,0,0,0,0,0
2009,40107,9,2.4,0,0,0,0,0,2.2,0,0
2009,41001,0,0,0,0,0,0,0,0,0,0
2009,41002,14,5.8,0,0,0,0,0,6,7.1,4.7
2009,41003,0,0,0,0,0,0,0,0,0,0
2009,41004,0,0,0,0,0,0,0,0,0,0
2009,41005,0,0,0,0,0,0,0,0,0,0
2009,42111,0,0,0,0,0,0,0,0,0,0
2009,42113,0,0,0,0,0,0,0,0,0,0
2009,42117,0,0,0,0,0,0,0,0,0,0
2009,42118,0,0,0,0,0,0,0,0,0,0
2009,42119,0,0,0,0,0,0,0,0,0,0
2009,42121,0,0,0,0,0,0,0,0,0,0
2009,42124,20,3.2,0,0,0,0,0,3.4,3.9,2.6
2009,43001,8,2.7,0,0,0,0,0,2.5,0,0
2009,43002,0,0,0,0,0,0,0,0,0,0
2009,43003,0,0,0,0,0,0,0,0,0,0
2009,43004,0,0,0,0,0,0,0,0,0,0
2009,44078,0,0,0,0,0,0,0,0,0,0
2009,44083,0,0,0,0,0,0,0,0,0,0
2009,44084,0,0,0,0,0,0,0,0,0,0
2009,45076,5,3.8,0,0,0,0,0,0,0,0
2009,45077,8,3.8,0,0,0,0,0,4.7,0,0
2009,45078,0,0,0,0,0,0,0,0,0,0
2009,46128,0,0,0,0,0,0,0,0,0,0
2009,46130,15,3.6,0,0,0,0,0,3.7,4.1,3.1
2009,46131,15,4.3,0,0,0,0,0,4.4,4.3,4.2
2009,46132,0,0,0,0,0,0,0,0,0,0
2009,46134,48,4.1,0,0,0,0,0,4.1,4,4.1
2009,46135,0,0,0,0,0,0,0,0,0,0
2009,46137,0,0,0,0,0,0,0,0,0,0
2009,46140,0,0,0,0,0,0,0,0,0,0
2009,47060,0,0,0,0,0,0,0,0,0,0
2009,47062,0,0,0,0,0,0,0,0,0,0
2009,47064,0,0,0,0,0,0,0,0,0,0
2009,47065,0,0,0,0,0,0,0,0,0,0
2009,48066,30,1.9,0,0,0,0,0,1.7,2.1,1.5
2009,48068,103,2.5,0,3.2,2.4,0,0,2.3,2.6,2.3
2009,48069,19,2.1,0,0,0,0,0,1.8,2.8,1.4
2009,48070,11,1.6,0,0,0,0,0,1.7,0,0
2009,48071,180,3.4,0,6.4,5.3,0,0,2.9,4.1,2.6
2009,48072,76,3.8,0,4.2,0,0,0,2.1,4.5,3.2
2009,48073,98,3.5,0,2.7,3.9,0,0,4.6,4.1,2.9
2009,48074,38,3.2,0,2.5,0,0,0,5,4.3,2
2009,48075,0,0,0,0,0,0,0,0,0,0
2009,48077,164,4,0,2.2,3.5,0,0,4.4,3.9,4.1
2009,48078,249,6,0,5.5,6.2,0,0,12.1,7.1,5.1
2009,48080,32,4.4,0,4.2,0,0,0,5.5,5.5,3.3
2009,48901,0,0,0,0,0,0,0,0,0,0
2009,48902,16,9.6,0,0,10.3,0,0,0,8.8,10.2
2009,48903,150,44.8,0,40.9,120,0,0,77.8,49.5,40.4
2009,48904,10,2.2,0,2.2,0,0,0,0,0,0
2009,48905,0,0,0,0,0,0,0,0,0,0
2009,48907,10,30.3,0,27.7,0,0,0,0,0,0
2009,48908,0,0,0,0,0,0,0,0,0,0
2009,48909,0,0,0,0,0,0,0,0,0,0
2009,48910,47,20.8,0,20.3,0,0,0,0,20.1,21.6
2009,48911,0,0,0,0,0,0,0,0,0,0
2009,48912,0,0,0,0,0,0,0,0,0,0
2009,48913,0,0,0,0,0,0,0,0,0,0
2009,48914,0,0,0,0,0,0,0,0,0,0
2009,48915,0,0,0,0,0,0,0,0,0,0
2009,48916,0,0,0,0,0,0,0,0,0,0
2009,48917,0,0,0,0,0,0,0,0,0,0
2009,48918,0,0,0,0,0,0,0,0,0,0
2009,48919,16,3.5,0,3,0,0,0,0,3.8,3.3
2009,49132,40,4.6,0,0,0,0,0,4.4,6.2,3.1
2009,49135,0,0,0,0,0,0,0,0,0,0
2009,49137,6,3.5,0,0,0,0,0,3,0,0
2009,49140,9,3.9,0,0,0,0,0,3.7,0,0
2009,49142,62,5.1,0,0,8.8,0,0,4.3,4.9,5.3
2009,49144,49,4.3,0,0,0,0,0,4.2,5.3,3.4
2009,49148,112,5.4,0,7.3,6.5,0,0,5.4,5.6,5.1
2009,50001,89,4,0,0,0,0,0,4.1,4.2,3.9
2009,50002,0,0,0,0,0,0,0,0,0,0
2009,50003,25,2.2,0,0,0,0,0,2.1,2.3,2
2009,50005,16,3.2,0,0,0,0,0,3.1,1.9,4.6
2009,50006,15,1.7,0,0,0,0,0,1.4,2.2,1.1
2009,50007,0,0,0,0,0,0,0,0,0,0
2009,50009,0,0,0,0,0,0,0,0,0,0
2009,50010,34,3.8,0,0,0,0,0,3.9,4,3.6
2009,50012,53,1.4,0,0,0,0,0,1.5,1.5,1.4
2009,50013,10,2.7,0,0,0,0,0,2.3,0,0
2009,50014,38,4,0,0,0,0,0,4.1,3.9,4.1
2009,51150,0,0,0,0,0,0,0,0,0,0
2009,51152,25,5.7,0,0,0,0,0,5.2,6.2,5.1
2009,51153,0,0,0,0,0,0,0,0,0,0
2009,51154,0,0,0,0,0,0,0,0,0,0
2009,51155,13,3.3,0,0,0,0,0,3.4,0,0
2009,51156,0,0,0,0,0,0,0,0,0,0
2009,51159,18,1.8,0,0,0,0,0,1.6,2.3,1.2
2009,52096,0,0,0,0,0,0,0,0,0,0
2009,53111,0,0,0,0,0,0,0,0,0,0
2009,53112,0,0,0,0,0,0,0,0,0,0
2009,53113,43,2.8,0,0,0,0,0,2.8,2.7,2.9
2009,53114,0,0,0,0,0,0,0,0,0,0
2009,54037,0,0,0,0,0,0,0,0,0,0
2009,54039,11,3.2,0,0,0,0,0,3.1,0,0
2009,54041,8,1.2,0,0,0,0,0,1.3,0,0
2009,54042,0,0,0,0,0,0,0,0,0,0
2009,54043,0,0,0,0,0,0,0,0,0,0
2009,54045,6,1.9,0,0,0,0,0,0,0,0
2009,55104,0,0,0,0,0,0,0,0,0,0
2009,55105,9,3.7,0,0,0,0,0,4,0,0
2009,55106,7,3.3,0,0,0,0,0,3.1,0,0
2009,55108,28,6.1,0,0,0,0,0,6.2,6.7,5.4
2009,55110,27,4.8,0,0,0,0,0,4.6,4,5.7
2009,55111,0,0,0,0,0,0,0,0,0,0
2009,56015,5,2.8,0,0,0,0,0,2.9,0,0
2009,56017,17,6.1,0,0,0,0,0,5.3,5.9,6.3
2009,57001,0,0,0,0,0,0,0,0,0,0
2009,57002,7,2.8,0,0,0,0,0,2.5,0,0
2009,57003,59,3.2,0,7.5,0,0,0,3,3.2,3.1
2009,57004,24,4.5,0,0,0,0,0,4.7,4.9,4.1
2009,58106,0,0,0,0,0,0,0,0,0,0
2009,58107,0,0,0,0,0,0,0,0,0,0
2009,58108,0,0,0,0,0,0,0,0,0,0
2009,58109,5,2.2,0,0,0,0,0,2.2,0,0
2009,58112,14,4.4,0,0,0,0,0,4.2,2.9,6.1
2009,59113,0,0,0,0,0,0,0,0,0,0
2009,59114,0,0,0,0,0,0,0,0,0,0
2009,59117,20,3.2,0,0,0,0,0,2.9,3.4,3
2009,60077,25,2.4,0,0,0,0,0,2.5,3,1.8
2009,61150,0,0,0,0,0,0,0,0,0,0
2009,61151,0,0,0,0,0,0,0,0,0,0
2009,61154,0,0,0,0,0,0,0,0,0,0
2009,61156,8,1.9,0,0,0,0,0,1.8,0,0
2009,61157,0,0,0,0,0,0,0,0,0,0
2009,61158,0,0,0,0,0,0,0,0,0,0
2009,62070,5,9.9,0,0,0,0,0,9.9,0,0
2009,62072,18,3.1,0,0,0,0,0,3.2,2.7,3.5
2009,63066,5,2.9,0,0,0,0,0,2.9,0,0
2009,63067,11,4.6,0,0,0,0,0,4.6,0,0
2009,64072,0,0,0,0,0,0,0,0,0,0
2009,64074,14,4.3,0,0,0,0,0,4.4,0,0
2009,64075,44,4.1,0,8.2,0,0,0,3.7,4.5,3.8
2009,65096,0,0,0,0,0,0,0,0,0,0
2009,65098,0,0,0,0,0,0,0,0,0,0
2009,66102,15,2.5,0,0,0,0,0,2.6,3,2
2009,66103,0,0,0,0,0,0,0,0,0,0
2009,66104,0,0,0,0,0,0,0,0,0,0
2009,66105,5,0.9,0,0,0,0,0,0,0,0
2009,66107,11,4.9,0,0,0,0,0,5,0,0
2009,67055,8,2.7,0,0,0,0,0,2.8,0,0
2009,67061,12,3.9,0,0,0,0,0,6.7,3.4,4.5
2009,68070,22,4.8,0,0,0,0,0,4.7,6.6,3
2009,68071,0,0,0,0,0,0,0,0,0,0
2009,68072,0,0,0,0,0,0,0,0,0,0
